file,SVM,NN,Ada,GPR,SGD,KNR,DTR,RFR,ExTR,GBR,XGB
DTLZ2_10var_2obj_1000samples_uniform.csv,0.7845792361048386,0.7876077465444096,0.802848799677786,0.40883771960309945,0.7384077667605558,0.6228349392829878,0.6302840121644238,0.8117579947283275,0.8167110858285348,0.8341679001745329,0.8031523083989359
DTLZ1_30var_2obj_1500samples_normal.csv,0.03316572644927729,-0.052634614917907996,0.4849331763431054,0.1707293892664733,0.48764339775524523,0.22255143859765258,0.005140389141344848,0.5115296617007992,0.5132879546641911,0.49424559287393455,0.44728031118310185
DTLZ4_10var_2obj_500samples_normal.csv,-0.39357870104298387,-0.07524842623259387,-0.24774730845936932,-10.451895935425881,-0.005652040745580678,-0.3100027286838032,-1.4893349616396692,-0.11980614028405112,-0.1406787630747004,-0.326159347439436,-0.45727072041178696
DTLZ1_20var_2obj_400samples_normal.csv,-0.009523472646482123,-2.5991477791594204,0.5456193142957797,0.040515673101762184,0.5473883490316016,0.21297495270434486,-0.023068098711502616,0.49784609522187506,0.5161113162520687,0.4754106222422082,0.4650154411910732
DTLZ2_10var_2obj_200samples_uniform.csv,0.6858394805707698,0.7146370065530745,0.7801653401751993,0.514266953341026,0.608363472617881,0.44336621691317835,0.7228646834363517,0.7953781441778605,0.8118599293803225,0.8122450714750382,0.7875805240811143
DTLZ7_30var_2obj_200samples_normal.csv,0.3480529159551786,0.2265510758386451,0.2275841517814432,-4.201960900440645,0.39424147116237396,0.10767907882190464,-0.46956476991350216,0.19561035315287933,0.23239081202819944,0.2896578643254968,-0.0033854104174388944
DTLZ6_20var_2obj_2000samples_uniform.csv,0.8263825388249387,0.8754276381548791,0.8754064896048548,0.7829445127343061,0.8525388798901268,0.5854449225428204,0.8070799976808416,0.8862449600994673,0.8881886059025091,0.8872337820817564,0.859929442495365
DTLZ4_10var_2obj_800samples_uniform.csv,0.009570454651704696,-0.016838827478287577,-0.6038480633900503,-1.0159726057420504,0.02142150939827403,-0.04772336370589314,-0.37679522398469545,-0.047514457138164046,0.027354894160717458,-0.14975618509598676,-0.4102888715170072
DTLZ6_20var_2obj_700samples_uniform.csv,0.6747781361624943,0.7137042813941104,0.8341845549729849,0.736529511006188,0.8380793229153986,0.4738305907424357,0.7729992510063671,0.8560344260101168,0.8620823495179594,0.8530911923961086,0.8391366300645582
DTLZ2_30var_2obj_300samples_uniform.csv,0.6715927010332629,0.7298370592260992,0.747596412494324,0.30719921163511676,0.7122008204063113,0.4727744596267033,0.46097276459777825,0.7591583546095881,0.7507006381977276,0.740320505561572,0.6862829194637092
DTLZ3_10var_2obj_150samples_uniform.csv,-0.04480962184486037,-2.952262035655666,0.6090077035560352,-0.12274514363722622,0.5809482058456183,0.4551236153880701,0.03988567164718737,0.6160119725257935,0.6179011050392591,0.5492094713827962,0.5333151875484408
DTLZ1_10var_2obj_900samples_uniform.csv,0.07771005218504923,-0.14591962170334827,0.6932182536704568,-0.08151771909827854,0.7014478713033501,0.5114841370584466,0.4252413912694466,0.6795382157391827,0.6882321163004796,0.6793468577937833,0.5997551541954621
DTLZ3_30var_2obj_2000samples_uniform.csv,-0.005865891246456201,0.02094939939379037,0.8078413082147065,0.6279556445528847,0.7951676046457703,0.43082980922012415,0.599828324596076,0.8101561643518387,0.8139866735474881,0.811797818414827,0.7809684403561666
DTLZ5_20var_2obj_500samples_uniform.csv,0.698750445463139,0.7895589719008951,0.811826786029775,0.5871663971014569,0.7595122084301894,0.43153970679432085,0.6993511137669182,0.8210536121273602,0.8247783704128904,0.8292083161051926,0.7758199511866024
DTLZ7_20var_2obj_1500samples_uniform.csv,0.7607138938108745,0.7533782331433533,0.5020356973097161,0.43583173744211023,0.7779809191492515,0.5159276101177633,-0.015608173116030022,0.5594147413763301,0.5433367176884505,0.6947420611324986,0.5663897230268129
DTLZ1_30var_2obj_2000samples_normal.csv,0.047200375010404194,-0.08933016866891386,0.5575558881223663,0.3173431454328164,0.5351332814092,0.2735628899625404,0.08707799216946366,0.5632723565657991,0.5714848044545399,0.5579212273089211,0.4872844831649128
DTLZ2_30var_2obj_600samples_normal.csv,0.4107727191283531,0.4605287921069462,0.46849536666005775,0.0927417180668324,0.17193265431870697,0.18713745684234062,0.06477572271673349,0.4676175688806209,0.48411351057257024,0.46048702263966235,0.39743015169711216
DTLZ5_20var_2obj_200samples_normal.csv,0.34574853998694854,-0.04007050194803874,0.40957739629947454,0.24338173683508613,0.1724137022378327,0.19998962213909266,-0.1858689450278299,0.3699197320004466,0.39644029357143096,0.2857503507830004,0.24234427612961007
DTLZ6_20var_2obj_100samples_uniform.csv,0.11874537874556879,0.10748690082204193,0.8732783384034876,0.6659093100549354,0.8312458556135095,0.3618203513440993,0.8460994619933712,0.8819274644390073,0.8904026938066437,0.8736404779062584,0.8606374094523271
DTLZ4_30var_2obj_700samples_normal.csv,-0.1446506775630163,-0.18558463822830196,-0.28102062802199623,-0.7995629225067229,-0.018511684130984474,-0.3243728184080261,-1.328658534503092,-0.0999935835178416,-0.10873363908898326,-0.2027732779382423,-0.27125620442544673
